brand,model,manufacture_date,list_time,mileage_v2,gearbox,price
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-29 08:43:44.809,7500,AT,465000000.0
Toyota,vios,2022,2023-09-29 08:43:44.809,7500,AT,465000000.0
Toyota,vios,2022,2023-10-22 02:18:16.667,17000,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-29 04:53:11.490,44000,AT,465000000.0
Toyota,vios,2022,2023-09-24 11:39:17.000,44000,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-10-05 04:09:50.958,44000,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-14 12:45:08.000,7500,AT,465000000.0
Toyota,vios,2022,2023-09-29 04:53:11.490,44000,AT,465000000.0
Toyota,vios,2022,2023-10-05 04:09:50.958,44000,AT,465000000.0
Toyota,vios,2022,2023-09-26 12:13:38.528,7500,AT,465000000.0
Toyota,vios,2022,2023-09-26 12:13:38.528,7500,AT,465000000.0
Toyota,vios,2022,2023-09-26 12:13:38.528,7500,AT,465000000.0
Toyota,vios,2022,2023-10-05 04:09:50.958,44000,AT,465000000.0
Toyota,vios,2022,2023-09-27 02:54:35.984,44000,AT,465000000.0
Toyota,vios,2022,2023-10-05 04:09:50.958,44000,AT,465000000.0
Toyota,vios,2022,2023-09-19 05:55:26.346,7500,AT,465000000.0
Toyota,vios,2022,2023-09-26 12:13:38.528,7500,AT,465000000.0
Toyota,vios,2022,2023-09-19 05:55:26.346,7500,AT,465000000.0
Toyota,vios,2022,2023-09-27 02:54:35.984,44000,AT,465000000.0
Toyota,vios,2022,2023-10-10 02:12:12.382,44000,AT,465000000.0
Toyota,vios,2022,2023-10-10 02:12:12.382,44000,AT,465000000.0
Toyota,vios,2022,2023-10-03 10:10:53.000,17000,AT,468000000.0
Toyota,vios,2022,2023-10-03 10:10:53.000,17000,AT,468000000.0
Toyota,vios,2022,2023-10-15 05:30:27.235,17000,AT,468000000.0
Toyota,vios,2022,2023-10-15 05:30:27.235,17000,AT,468000000.0
Toyota,vios,2022,2023-10-03 10:10:53.000,17000,AT,468000000.0
Toyota,vios,2022,2023-10-03 10:10:53.000,17000,AT,468000000.0
Toyota,vios,2022,2023-10-15 05:30:27.235,17000,AT,468000000.0
Toyota,vios,2022,2023-09-03 18:23:34.000,17000,AT,470000000.0
Toyota,vios,2022,2023-09-03 18:23:34.000,17000,AT,470000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-09-28 13:27:21.351,32000,AT,473000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-09-28 13:27:21.351,32000,AT,473000000.0
Toyota,vios,2022,2023-09-28 13:27:21.351,32000,AT,473000000.0
Toyota,vios,2022,2023-09-28 13:27:21.351,32000,AT,473000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-09-15 06:38:20.467,32000,AT,473000000.0
Toyota,vios,2022,2023-10-05 14:33:32.275,32000,AT,473000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-10-10 03:45:19.305,25000,AT,475000000.0
Toyota,vios,2022,2023-10-08 03:09:04.000,25000,AT,475000000.0
Toyota,vios,2022,2023-10-08 03:09:04.000,25000,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-09-07 05:35:25.198,44999,AT,475000000.0
Toyota,vios,2022,2023-10-10 03:45:19.305,25000,AT,475000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-04 09:02:52.000,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-09-28 03:13:22.756,20000,AT,479000000.0
Toyota,vios,2022,2023-10-07 03:55:06.301,20000,AT,479000000.0
Toyota,vios,2022,2023-10-07 05:10:04.324,20000,AT,479000000.0
Toyota,vios,2022,2023-10-04 09:02:52.000,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-04 04:43:01.155,20000,AT,479000000.0
Toyota,vios,2022,2023-09-29 03:49:09.020,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-09-25 12:51:13.000,18000,AT,479000000.0
Toyota,vios,2022,2023-09-25 12:51:13.000,18000,AT,479000000.0
Toyota,vios,2022,2023-09-26 04:13:24.735,20000,AT,479000000.0
Toyota,vios,2022,2023-10-01 13:02:35.133,18000,AT,479000000.0
Toyota,vios,2022,2023-10-01 13:02:35.133,18000,AT,479000000.0
Toyota,vios,2022,2023-10-02 01:53:34.153,20000,AT,479000000.0
Toyota,vios,2022,2023-10-01 13:02:35.133,18000,AT,479000000.0
Toyota,vios,2022,2023-10-02 02:53:35.123,20000,AT,479000000.0
Toyota,vios,2022,2023-10-10 04:54:51.765,20000,AT,479000000.0
Toyota,vios,2022,2023-10-10 05:24:53.004,20000,AT,479000000.0
Toyota,vios,2022,2023-10-01 13:02:35.133,18000,AT,479000000.0
Toyota,vios,2022,2023-10-01 13:02:35.133,18000,AT,479000000.0
Toyota,vios,2022,2023-09-24 11:32:00.000,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:44:48.553,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 04:29:48.095,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-09-29 04:47:41.000,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-04 02:43:00.083,20000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-05 02:26:39.452,6000,AT,479000000.0
Toyota,vios,2022,2023-10-17 01:13:34.366,20000,AT,479000000.0
Toyota,vios,2022,2023-10-15 12:47:35.666,18000,AT,479000000.0
Toyota,vios,2022,2023-10-15 12:47:35.666,18000,AT,479000000.0
Toyota,vios,2022,2023-10-20 05:10:57.782,20000,AT,479000000.0
Toyota,vios,2022,2023-10-20 03:55:57.945,20000,AT,479000000.0
Toyota,vios,2022,2023-10-17 03:13:30.990,20000,AT,479000000.0
Toyota,vios,2022,2023-10-17 01:13:34.366,20000,AT,479000000.0
Toyota,vios,2022,2023-10-18 10:34:21.642,20000,AT,479000000.0
Toyota,vios,2022,2023-10-16 00:01:08.844,46000,AT,480000000.0
Toyota,vios,2022,2023-09-01 06:50:00.279,46000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-13 01:05:40.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-13 01:05:40.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-13 01:05:40.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-08-31 07:22:18.529,46000,AT,480000000.0
Toyota,vios,2022,2023-10-16 00:01:08.844,46000,AT,480000000.0
Toyota,vios,2022,2023-10-16 00:01:08.844,46000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-16 00:01:08.844,46000,AT,480000000.0
Toyota,vios,2022,2023-10-09 05:24:28.053,30600,AT,480000000.0
Toyota,vios,2022,2023-10-09 05:24:28.053,30600,AT,480000000.0
Toyota,vios,2022,2023-09-01 06:50:00.279,46000,AT,480000000.0
Toyota,vios,2022,2023-09-01 06:50:00.279,46000,AT,480000000.0
Toyota,vios,2022,2023-09-01 06:50:00.279,46000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-09 09:32:06.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-09 09:32:06.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-09 09:32:06.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-10-09 09:32:06.000,40000,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-08-31 07:22:18.529,46000,AT,480000000.0
Toyota,vios,2022,2023-09-01 06:50:00.279,46000,AT,480000000.0
Toyota,vios,2022,2023-08-31 07:22:18.529,46000,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-08-30 01:33:19.000,180,AT,480000000.0
Toyota,vios,2022,2023-08-30 01:33:19.000,180,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-10-25 02:53:08.351,46000,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-09-30 14:57:05.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-10-25 02:53:08.351,46000,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-08-31 07:22:18.529,46000,AT,480000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,480000000.0
Toyota,vios,2022,2023-08-30 01:33:19.000,180,AT,480000000.0
Toyota,vios,2022,2023-08-30 01:33:19.000,180,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-30 14:57:05.000,40000,AT,480000000.0
Toyota,vios,2022,2023-10-12 05:01:12.000,30700,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-21 02:26:30.857,30600,AT,480000000.0
Toyota,vios,2022,2023-09-23 03:39:57.306,4500,AT,485000000.0
Toyota,vios,2022,2023-09-23 03:39:57.306,4500,AT,485000000.0
Toyota,vios,2022,2023-09-27 14:48:25.901,4500,AT,485000000.0
Toyota,vios,2022,2023-09-27 14:48:25.901,4500,AT,485000000.0
Toyota,vios,2022,2023-10-07 08:49:29.831,4500,AT,485000000.0
Toyota,vios,2022,2023-10-07 08:49:29.831,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-25 01:15:29.000,4680,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-10-02 02:48:53.000,32000,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-10-10 00:16:32.206,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-30 05:42:04.882,4500,AT,485000000.0
Toyota,vios,2022,2023-09-26 10:28:18.000,25000,AT,488000000.0
Toyota,vios,2022,2023-09-27 19:12:41.556,18000,AT,488000000.0
Toyota,vios,2022,2023-09-27 04:41:55.154,25000,AT,488000000.0
Toyota,vios,2022,2023-09-27 19:12:41.556,18000,AT,488000000.0
Toyota,vios,2022,2023-09-27 19:12:41.556,18000,AT,488000000.0
Toyota,vios,2022,2023-09-27 19:12:41.556,18000,AT,488000000.0
Toyota,vios,2022,2023-09-30 10:20:59.978,25000,AT,488000000.0
Toyota,vios,2022,2023-09-27 04:41:55.154,25000,AT,488000000.0
Toyota,vios,2022,2023-09-26 10:28:18.000,25000,AT,488000000.0
Toyota,vios,2022,2023-09-26 17:58:27.730,18000,AT,488000000.0
Toyota,vios,2022,2023-09-23 18:43:59.732,18000,AT,488000000.0
Toyota,vios,2022,2023-10-10 03:42:56.000,18000,AT,488000000.0
Toyota,vios,2022,2023-10-10 03:42:56.000,18000,AT,488000000.0
Toyota,vios,2022,2023-10-10 03:42:56.000,18000,AT,488000000.0
Toyota,vios,2022,2023-10-10 03:42:56.000,18000,AT,488000000.0
Toyota,vios,2022,2023-10-10 07:55:00.277,54000,AT,490000000.0
Toyota,vios,2022,2023-10-08 01:35:33.853,46000,AT,490000000.0
Toyota,vios,2022,2023-10-03 11:03:45.000,46000,AT,490000000.0
Toyota,vios,2022,2023-10-08 01:35:33.853,46000,AT,490000000.0
Toyota,vios,2022,2023-10-23 05:21:48.566,54000,AT,490000000.0
Toyota,vios,2022,2023-10-23 05:21:48.566,54000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,490000000.0
Toyota,vios,2022,2023-10-08 01:35:33.853,46000,AT,490000000.0
Toyota,vios,2022,2023-10-08 01:35:33.853,46000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-24 01:03:09.486,54000,AT,490000000.0
Toyota,vios,2022,2023-10-24 01:03:09.486,54000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-17 08:50:26.850,54000,AT,490000000.0
Toyota,vios,2022,2023-10-17 08:50:26.850,54000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-10 07:55:00.277,54000,AT,490000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,490000000.0
Toyota,vios,2022,2023-10-03 11:03:45.000,46000,AT,490000000.0
Toyota,vios,2022,2023-10-03 11:03:45.000,46000,AT,490000000.0
Toyota,vios,2022,2023-09-15 00:44:51.000,66860,AT,490000000.0
Toyota,vios,2022,2023-10-16 03:51:39.000,29900,AT,490000000.0
Toyota,vios,2022,2023-10-16 03:51:39.000,29900,AT,490000000.0
Toyota,vios,2022,2023-10-02 00:33:16.000,13000,AT,490000000.0
Toyota,vios,2022,2023-10-03 11:03:45.000,46000,AT,490000000.0
Toyota,vios,2022,2023-10-16 03:51:39.000,29900,AT,490000000.0
Toyota,vios,2022,2023-10-10 03:39:47.455,22000,AT,492000000.0
Toyota,vios,2022,2023-10-13 09:38:35.475,10000,AT,492000000.0
Toyota,vios,2022,2023-10-13 10:08:32.505,10000,AT,492000000.0
Toyota,vios,2022,2023-10-10 03:39:47.455,22000,AT,492000000.0
Toyota,vios,2022,2023-09-25 11:11:54.783,10000,AT,492000000.0
Toyota,vios,2022,2023-10-15 16:15:41.000,11000,AT,492000000.0
Toyota,vios,2022,2023-10-21 11:37:37.863,10000,AT,492000000.0
Toyota,vios,2022,2023-10-21 11:52:38.095,10000,AT,492000000.0
Toyota,vios,2022,2023-09-25 11:11:54.783,10000,AT,492000000.0
Toyota,vios,2022,2023-09-25 11:11:54.783,10000,AT,492000000.0
Toyota,vios,2022,2023-10-08 11:12:31.203,10000,AT,492000000.0
Toyota,vios,2022,2023-10-15 16:15:41.000,11000,AT,492000000.0
Toyota,vios,2022,2023-10-08 11:12:31.203,10000,AT,492000000.0
Toyota,vios,2022,2023-10-15 16:15:41.000,11000,AT,492000000.0
Toyota,vios,2022,2023-10-08 04:21:19.853,22000,AT,492000000.0
Toyota,vios,2022,2023-10-08 10:42:31.330,10000,AT,492000000.0
Toyota,vios,2022,2023-10-08 10:42:31.330,10000,AT,492000000.0
Toyota,vios,2022,2023-10-18 11:14:30.633,10000,AT,492000000.0
Toyota,vios,2022,2023-10-18 10:14:31.436,10000,AT,492000000.0
Toyota,vios,2022,2023-10-04 12:20:17.559,10000,AT,492000000.0
Toyota,vios,2022,2023-10-04 12:20:17.559,10000,AT,492000000.0
Toyota,vios,2022,2023-10-04 11:20:14.525,10000,AT,492000000.0
Toyota,vios,2022,2023-10-08 04:21:19.853,22000,AT,492000000.0
Toyota,vios,2022,2023-09-24 08:37:08.406,10000,AT,492000000.0
Toyota,vios,2022,2023-10-04 11:20:14.525,10000,AT,492000000.0
Toyota,vios,2022,2023-09-29 08:22:42.000,10000,AT,492000000.0
Toyota,vios,2022,2023-09-29 08:22:42.000,10000,AT,492000000.0
Toyota,vios,2022,2023-10-06 03:59:24.426,54000,AT,495000000.0
Toyota,vios,2022,2023-10-19 11:44:48.000,16000,AT,495000000.0
Toyota,vios,2022,2023-10-25 01:40:43.142,13000,AT,495000000.0
Toyota,vios,2022,2023-10-15 04:20:56.214,54000,AT,495000000.0
Toyota,vios,2022,2023-10-06 03:59:24.426,54000,AT,495000000.0
Toyota,vios,2022,2023-10-10 07:55:00.277,54000,AT,495000000.0
Toyota,vios,2022,2023-10-25 01:40:43.142,13000,AT,495000000.0
Toyota,vios,2022,2023-10-15 04:20:56.214,54000,AT,495000000.0
Toyota,vios,2022,2023-10-06 03:59:24.426,54000,AT,495000000.0
Toyota,vios,2022,2023-10-23 06:56:10.000,18000,AT,495000000.0
Toyota,vios,2022,2023-10-10 07:55:00.277,54000,AT,495000000.0
Toyota,vios,2022,2023-10-06 03:59:24.426,54000,AT,495000000.0
Toyota,vios,2022,2023-10-18 04:17:02.434,54000,AT,495000000.0
Toyota,vios,2022,2023-10-18 04:17:02.434,54000,AT,495000000.0
Toyota,vios,2022,2023-10-22 05:26:35.210,15000,AT,498000000.0
Toyota,vios,2022,2023-10-22 05:26:35.210,15000,AT,498000000.0
Toyota,vios,2022,2023-10-21 09:15:04.000,15000,AT,498000000.0
Toyota,vios,2022,2023-10-21 09:15:04.000,15000,AT,498000000.0
Toyota,vios,2022,2023-10-25 01:36:08.109,15000,AT,498000000.0
Toyota,vios,2022,2023-10-25 01:36:08.109,15000,AT,498000000.0
Toyota,vios,2022,2023-10-01 07:25:39.229,21000,AT,499000000.0
Toyota,vios,2022,2023-09-20 04:09:32.489,21000,AT,499000000.0
Toyota,vios,2022,2023-09-20 04:09:32.489,21000,AT,499000000.0
Toyota,vios,2022,2023-09-29 01:36:34.306,21000,AT,499000000.0
Toyota,vios,2022,2023-10-05 01:06:20.326,22000,AT,499000000.0
Toyota,vios,2022,2023-09-29 01:36:34.306,21000,AT,499000000.0
Toyota,vios,2022,2023-10-10 07:23:11.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-05 01:06:20.326,22000,AT,499000000.0
Toyota,vios,2022,2023-10-10 07:23:11.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-01 07:25:39.229,21000,AT,499000000.0
Toyota,vios,2022,2023-09-28 02:58:11.554,21000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-03 02:52:04.809,22000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-09-26 03:01:45.404,21000,AT,499000000.0
Toyota,vios,2022,2023-09-26 03:01:45.404,21000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-03 02:52:04.809,22000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-09-28 02:58:11.554,21000,AT,499000000.0
Toyota,vios,2022,2023-10-08 05:37:37.000,19000,AT,499000000.0
Toyota,vios,2022,2023-10-18 00:55:17.045,28000,AT,500000000.0
Toyota,vios,2022,2023-10-15 05:43:59.461,28000,AT,500000000.0
Toyota,vios,2022,2023-10-25 01:53:48.551,28000,AT,500000000.0
Toyota,vios,2022,2023-10-25 01:53:48.551,28000,AT,500000000.0
Toyota,vios,2022,2023-10-15 05:43:59.461,28000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-10-18 00:55:17.045,28000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-24 04:51:42.606,13700,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-09-19 12:45:03.000,5000,AT,500000000.0
Toyota,vios,2022,2023-10-25 02:37:07.000,15000,AT,505000000.0
Toyota,vios,2022,2023-10-25 02:37:07.000,15000,AT,505000000.0
Toyota,vios,2022,2023-10-19 08:06:43.000,13000,AT,505000000.0
Toyota,vios,2022,2023-10-19 08:06:43.000,13000,AT,505000000.0
Toyota,vios,2022,2023-09-18 01:52:21.816,54000,AT,505000000.0
Toyota,vios,2022,2023-09-18 01:52:21.816,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-09-18 01:52:21.816,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-10-10 16:23:44.004,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 02:43:22.000,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 02:43:22.000,54000,AT,505000000.0
Toyota,vios,2022,2023-10-03 23:46:15.951,54000,AT,505000000.0
Toyota,vios,2022,2023-09-18 01:52:21.816,54000,AT,505000000.0
Toyota,vios,2022,2023-10-10 16:23:44.004,54000,AT,505000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-06 18:24:05.000,13000,AT,508000000.0
Toyota,vios,2022,2023-09-12 06:37:46.652,16000,AT,509000000.0
Toyota,vios,2022,2023-09-01 10:04:32.000,17000,AT,509000000.0
Toyota,vios,2022,2023-09-01 10:04:32.000,17000,AT,509000000.0
Toyota,vios,2022,2023-10-02 03:25:46.354,17000,AT,509000000.0
Toyota,vios,2022,2023-09-12 06:37:46.652,16000,AT,509000000.0
Toyota,vios,2022,2023-09-12 06:37:46.652,16000,AT,509000000.0
Toyota,vios,2022,2023-10-02 03:25:46.354,17000,AT,509000000.0
Toyota,vios,2022,2023-10-04 00:10:07.000,15400,AT,509000000.0
Toyota,vios,2022,2023-10-04 00:10:07.000,15400,AT,509000000.0
Toyota,vios,2022,2023-10-04 00:10:07.000,15400,AT,509000000.0
